compound_id,smiles,score
ZINC_250K_3767,CCS(=O)(=O)CCSc1nnnn1-c1ccccc1OC,0.34046516
ZINC_250K_7500,CC#CC[NH2+]C[C@H]1CN2CCC[C@@H]2CO1,0.340465
ZINC_250K_7181,CC(=O)N(CCC[N+](C)(C)C)C[C@H]1[C@H](C)C=C(C)C[C@H]1C,0.340465
ZINC_250K_8080,Cc1ccc(OCCn2cc[nH+]c2)c(/C=C/C(=O)[O-])n1,0.34046483
ZINC_250K_2823,COC(=O)[C@H](Cl)c1ccc(Cl)c(F)c1,0.34046477
ZINC_250K_9093,CCN(Cc1cccc(C)n1)c1[nH+]c(C)cc(C)c1CO,0.34046465
ZINC_250K_4111,O[C@@]12CCCC[C@@H]1[C@H](c1ccc(Cl)cc1Cl)[NH2+]CC2,0.34046465
ZINC_250K_2967,CC1=CC(C)(C)N(S(C)(=O)=O)c2ccc(OS(C)(=O)=O)cc21,0.34046465
ZINC_250K_440,Cc1nnc(CCC[NH+]2CCC(CC[NH+]3CCCC[C@@H]3C)CC2)o1,0.34046462
ZINC_250K_2349,COc1c(/C=N\NC(N)=S)c(C[C@@H](C)Cl)c(OC)c2c1OCO2,0.34046456
ZINC_250K_5388,O=C(Nc1ccc([N+](=O)[O-])cc1)Nc1cn[nH]c1,0.34046438
ZINC_250K_1312,Cc1cccc(C)c1-n1nnnc1CS(=O)(=O)[C@@H](C)c1c(F)cccc1F,0.34046435
ZINC_250K_9518,CC(C)(C)CC(=O)N1CCN(C(=O)c2ccn3ccsc23)CC1,0.34046432
ZINC_250K_1084,CC[C@H](C)[NH2+]CCc1n[nH]c(-c2ccco2)n1,0.34046426
ZINC_250K_8583,CCS(=O)(=O)c1ccc(NC(=O)[C@@H](C)c2cccs2)cc1,0.34046426
ZINC_250K_4626,c1nc(CCN2CCC[NH+]3CCCC[C@@H]3C2)cs1,0.34046426
ZINC_250K_341,CC(C)CCc1noc(C[NH+](C)[C@H]2CCC[C@@H]2S(C)(=O)=O)n1,0.3404642
ZINC_250K_8727,CC(C)[NH+](CCCNC(=O)[C@@H]1CCO[C@H]1C)C(C)C,0.34046417
ZINC_250K_8940,C[C@H]1C[C@](C[NH3+])(N2CCc3ccccc32)CS1,0.34046414
ZINC_250K_3658,COc1ccc([C@H]2C(C(C)=O)=C(O)C(=O)N2CCO)cc1,0.34046414
ZINC_250K_4157,CC[NH2+][C@@H](Cc1ccc(Cl)s1)[C@@H]1C[NH+]2CCN1CC2,0.34046412
ZINC_250K_961,COc1ccc(OC)c(/C=C/C(=O)OCC(C)C)c1,0.34046406
ZINC_250K_6792,CCC(C)(C)c1ccc(C(=O)Nc2ccc(N)cc2)cc1,0.34046406
ZINC_250K_1165,CCn1c(CC[NH3+])nnc1Sc1ncnc2ccc(F)cc12,0.340464
ZINC_250K_7937,Cc1ccc(N[C@H](C)c2sc(C(C)(C)C)nc2C)c(C)[nH+]1,0.3404639
ZINC_250K_2581,Cc1nn(C)c(CO[C@@H]2CCC[C@@H]([NH3+])C2)c1Cl,0.3404639
ZINC_250K_9346,Cc1cc(C)c(NC(=O)[C@@H](C)[NH+](C)Cc2cc(C)on2)c(C)c1,0.34046388
ZINC_250K_2193,[NH3+][C@@H](CCCCC(=O)[O-])c1ccc2[nH]c(=O)[nH]c2c1,0.34046382
ZINC_250K_4457,COc1ccccc1OCC(=O)N/N=C/c1ccccc1,0.34046382
ZINC_250K_9785,O=S1(=O)C[C@H]([C@@H](CCl)c2ccc(Cl)cc2)c2ccccc21,0.3404638
ZINC_250K_3395,CC(C)=CC[NH+]1CCC2(CC1)CN(CCN1CC[NH+](C(C)C)CC1)C(=O)O2,0.3404638
ZINC_250K_3947,N#Cc1cc2c(cc1C#N)N1CCCc3c(Cl)ccc(c31)O2,0.34046373
ZINC_250K_2850,C[C@@H]1C[C@]2(C[NH+]=C(N)N2c2ccc(Cl)cc2)CS1,0.3404637
ZINC_250K_1372,Clc1ccnc(-c2cccc(C3CC3)c2)n1,0.34046367
ZINC_250K_6192,CCS(=O)(=O)CC(=O)OCc1ccc([N+](=O)[O-])cc1,0.3404636
ZINC_250K_2801,CCCn1ncnc1C[C@@H]([NH3+])CSc1ccccc1Cl,0.34046358
ZINC_250K_5529,Cc1cc([C@H](C[NH3+])N2CCCC(C)(C)CC2)ccc1Br,0.3404635
ZINC_250K_4936,CCS[C@H]1CC[C@H]([NH+](C)Cc2noc(-c3ccccc3)n2)C1,0.34046346
ZINC_250K_9208,Cc1ccc(N2C(=O)/C(=C\c3cccc(O)c3)SC2=S)cc1C,0.34046343
ZINC_250K_4169,C=CC[NH2+]CC(=O)N[C@H](C)c1c(C)noc1C,0.34046337
ZINC_250K_2292,C[NH+]1CCC2(CC1)CNC(=N)N2c1ccc(Cl)c(Br)c1,0.34046334
ZINC_250K_5597,CC1CCN(C(=O)N(CC(N)=O)[C@@H]2CC[NH2+]C2)CC1,0.34046334
ZINC_250K_8518,C[C@]1(CNC(=O)C[C@H]2CCCC[C@@H]2[NH3+])CCCO1,0.34046334
ZINC_250K_3763,CC1CCC(O)(CNC(=O)N2CCC[C@@H](C)C2)CC1,0.34046328
ZINC_250K_1439,C[NH2+][C@@H](c1ccc(F)cc1F)[C@@H]1CCOC2(CCC2)C1,0.34046328
ZINC_250K_8742,C[C@H]1C[NH+]2CCCC[C@@H]2CN1c1ccc(N)cc1Br,0.34046322
ZINC_250K_3862,O=S(=O)(c1ccccc1)N1C[C@H]2c3ccccc3CC[NH+]2[C@H]1c1ccccc1,0.3404632
ZINC_250K_1035,COc1ccc(O[C@H](C)C(=O)N(C)[C@@H](C)Cc2cccs2)cc1,0.34046316
ZINC_250K_5162,CC(C)[C@@H]1OCC[C@H]1CNC(=O)N1C[C@H]2CCCC[C@H]2C1,0.34046316
ZINC_250K_1681,C[NH2+]Cc1cc(F)c(OCCOc2ccccc2)c(F)c1,0.3404631
ZINC_250K_8538,COCCc1nc(C)c([C@H](C)[NH2+]Cc2ccccc2C)s1,0.34046307
ZINC_250K_6049,COC[C@@H](O)C[NH+](C)Cc1cnc2ccc(C)cn12,0.34046307
ZINC_250K_8424,CSc1ccc(Nc2ccc(N)c(OC(C)(C)C)n2)cc1,0.34046307
ZINC_250K_1784,Clc1cccc(-c2ccc(C[NH2+]Cc3ccc4c(c3)OCO4)o2)c1,0.34046307
ZINC_250K_109,C[C@H](CSc1ccc(C(=O)N(C)C)cn1)C(=O)[O-],0.340463
ZINC_250K_5229,Cc1ccc2c(c1)N(Cc1ncc(C)o1)CC2,0.340463
ZINC_250K_1874,[NH3+]C[C@H]1CCC[C@H]1S(=O)(=O)c1cccc(F)c1,0.34046295
ZINC_250K_10258,C[C@@H]1C[C@@H]1NC(=O)C[C@H](O)c1ccccc1,0.34046295
ZINC_250K_1412,COc1ncnc(N2CC[NH2+][C@H](C)C2)c1[N+](=O)[O-],0.34046295
ZINC_250K_2857,CC[C@H](C#N)Oc1ccc(CO)nc1,0.3404629
ZINC_250K_9396,FC(F)(F)COc1ccccc1CSc1nnnn1C1CC1,0.3404629
ZINC_250K_8359,C[NH2+][C@H](Cc1ccc(O)cc1)[C@@H]1COc2ccccc2C1,0.3404629
ZINC_250K_970,COc1ccc([C@H](O)[C@@H](C)NC(=O)[C@@H](C)SC)cc1,0.3404629
ZINC_250K_5466,CC(C)Oc1ncnc(N[C@@H](C)CC2CC2)c1N,0.3404629
ZINC_250K_10423,Cc1c(C[NH2+][C@@H](C)c2ccc(Cl)s2)cnn1C,0.34046277
ZINC_250K_7651,N#Cc1c(-c2ccc(C#CCO)s2)cc(-c2cc[nH]c2)nc1N,0.3404627
ZINC_250K_2641,Cc1cccc(NC(=O)N(C)Cc2sccc2C)c1,0.3404627
ZINC_250K_5353,CCOc1ccccc1OCC(=O)N(C)CC#N,0.34046265
ZINC_250K_1866,OCC1(CSc2nnc(Cc3cccs3)o2)COC1,0.34046263
ZINC_250K_8378,C=CCNC(=O)N(Cc1ccsc1)C1CC1,0.34046257
ZINC_250K_7763,COc1cc([C@H](C)[NH2+][C@H]2CC=CCC2)ccc1OC(F)F,0.34046257
ZINC_250K_3181,C[C@H]1CN(S(=O)(=O)[C@@H](C)c2cnccn2)CC[NH2+]1,0.34046257
ZINC_250K_7671,COc1cc([C@H](C)CC(C)=O)ccc1Cl,0.34046254
ZINC_250K_9438,CCc1ccc(N)cc1S(=O)(=O)NC1C(C)(C)C1(C)C,0.34046254
ZINC_250K_4946,CCSc1ccccc1C(=O)Nc1nc2c(SC)cccc2s1,0.3404625
ZINC_250K_923,C[C@@H]1CC[NH+](CCCN2C(=O)CNC2=O)C[C@@H]1O,0.34046242
ZINC_250K_1295,COc1ccc([C@@H](C)[NH2+][C@@H](C)c2ccc(F)cn2)c(OC)c1,0.3404624
ZINC_250K_508,C=CCn1c(=O)c2c(nc3n2[C@H](C)C(C)=NN3C)n(C)c1=O,0.34046224
ZINC_250K_8772,CCOc1cccnc1-c1nc(N(C)C)no1,0.34046218
ZINC_250K_3682,C/C(=N\NC(=O)CNC(=O)c1cccs1)c1ccco1,0.34046218
ZINC_250K_6995,CCCN(C(=O)c1ccc(Br)cc1O)C1CCC([NH3+])CC1,0.34046218
ZINC_250K_10219,CC[S@](=O)Cc1csc(COc2ccc(C)cc2)n1,0.34046212
ZINC_250K_2733,Cn1c(NC(=O)CSCc2ccccc2)cc(=O)n(C)c1=O,0.34046206
ZINC_250K_6572,O=[N+]([O-])c1ccc(N2CCC(c3ccccc3)CC2)cc1,0.34046206
ZINC_250K_6233,Cc1ccc(N[C@H](C)CC(C)C)c([N+](=O)[O-])c1,0.34046194
ZINC_250K_8418,CSc1ccc(C)c(C(=O)N[C@H](C(N)=O)C(C)(C)C)c1,0.34046194
ZINC_250K_5805,CNC(=O)c1ccc(CN(C)C(=O)C[C@H](NC(C)=O)c2cccs2)cc1,0.3404619
ZINC_250K_9077,CN(C[C@H]1CC[NH2+]C1)S(=O)(=O)c1ccc(Br)s1,0.34046185
ZINC_250K_2597,CSCC(=O)NNC(=O)NC[C@@]1([NH+](C)C)CCC[C@H](C)C1,0.34046185
ZINC_250K_3309,OCc1ccc(CN2CCCC[C@@H]([NH+]3CCCC3)C2)o1,0.34046185
ZINC_250K_1935,Cc1ccnc2c1nc(CCl)n2-c1ccsc1,0.34046185
ZINC_250K_8142,O[C@H](CSc1ccc(F)cc1)[C@@H]1CCOC2(CCC2)C1,0.3404618
ZINC_250K_1533,CCC[C@H](CCc1ccccc1)NC(=O)N(C)CC,0.34046173
ZINC_250K_9685,Cc1n[nH]c(C2CCN(c3nnc(C4CCC4)o3)CC2)n1,0.34046173
ZINC_250K_7139,CC/[NH+]=C(/NC[C@H](C(C)C)[NH+]1CCC(C)CC1)N1CC[C@@H](O)C1,0.34046167
ZINC_250K_5169,CN(C(=O)[C@@H]1CSCN1C(=O)C(C)(C)C)C1CCOCC1,0.3404616
ZINC_250K_777,CC[C@H](C)[C@H](C)[NH2+]Cc1ncccc1F,0.34046158
ZINC_250K_3901,Cc1cc(F)cc(N[C@@H]2CCC[C@@H]2S(C)(=O)=O)c1,0.34046155
ZINC_250K_9934,Cc1cccc(SC[C@@H]2CSc3ccccc32)c1N,0.34046155
ZINC_250K_6834,CCC[C@H]([NH2+]C[C@H]1CCCS1(=O)=O)c1ccc(Cl)c(Cl)c1,0.34046155
ZINC_250K_9668,CCC(=O)Nc1ccc(NC(=S)NC(=O)c2ccc(-c3ccccc3)cc2)cc1,0.34046152
ZINC_250K_2344,C[C@@H](/N=C/C1C(=O)N(C(C)(C)C)C(=O)N=C1O)c1ccccc1,0.34046146
ZINC_250K_3487,CN(C)C(=O)C[C@H](C[NH3+])N1CCOCC1(C)C,0.34046146
ZINC_250K_3647,CCC[C@@H]1C[C@@H]1NC(=O)C(C)(C)c1ccccc1,0.34046146
ZINC_250K_5850,Cc1ccn2c([C@H]3C[C@@H]3C(=O)[O-])nnc2c1,0.34046146
ZINC_250K_945,C[C@@H](CNC(=O)N[C@@H](C)c1ccc(S(C)(=O)=O)cc1)C[C@@H](C)O,0.34046143
ZINC_250K_4580,C[C@@H](NC(=O)c1ccc[n+]([O-])c1)c1ccccc1C(F)(F)F,0.34046137
ZINC_250K_4172,O=C(O[C@@H](c1ccccc1)c1ccncc1)c1csc(-c2ccsc2)n1,0.34046134
ZINC_250K_20,CCN(CC)C(=O)C[C@@H](C)[NH2+][C@H](C)c1cccc(F)c1F,0.34046134
ZINC_250K_7101,CCCN(CC#N)Cn1nc(N2CCCC2)sc1=S,0.34046128
ZINC_250K_7612,O=C(N=c1[nH]c2ccccc2[nH]1)[C@H]1CC(c2ccc(Cl)s2)=NO1,0.34046128
ZINC_250K_9941,Cc1ccc(-c2ncccc2C(=O)[O-])c(C)c1,0.34046125
ZINC_250K_275,CC[NH2+][C@@H](C)c1cc(F)c(C)cc1N1C[C@@H](C)S[C@@H](C)C1,0.34046122
ZINC_250K_6822,CCCc1cc([O-])nc2nnc(SCC(C)=O)n12,0.34046116
ZINC_250K_330,CSc1nncn1/N=C\c1cc(Cl)ccc1F,0.34046113
ZINC_250K_2207,CC1(C[NH2+][C@@H]2CCc3c(O)cccc32)COC1,0.34046102
ZINC_250K_181,C[C@@H]1CC[C@@H]([NH2+]C2CCC(NS(C)(=O)=O)CC2)c2ccccc21,0.34046102
ZINC_250K_4513,CC(C)c1ccc(N(C(=O)c2ccc(Br)cc2)[C@@H]2C=CS(=O)(=O)C2)cc1,0.34046102
ZINC_250K_7345,O=C(Oc1ccc2nccnc2c1)C(C1CC1)C1CC1,0.3404609
ZINC_250K_5704,CCOc1ccc(O)c(C[NH+](C)[C@@H](C)Cc2cccs2)c1,0.3404609
ZINC_250K_2904,COCCNCC1=N[C@H]2C(=N1)C(=O)N(C)C(=O)N2C,0.34046084
ZINC_250K_39,CC(=O)c1ccc(S(=O)(=O)N2CCCC[C@H]2C)cc1,0.3404608
ZINC_250K_6156,COCCn1c(SCC(F)(F)F)nc2ccccc21,0.34046075
ZINC_250K_836,CCCOc1ncnc(Nc2cc(Cl)cc(Cl)c2)c1N,0.34046063
ZINC_250K_6008,Cc1ccsc1[C@@H](O)[C@@]1(C#N)CCOc2ccccc21,0.34046057
ZINC_250K_5127,Cc1ccc(/C=C/C(=O)NC[C@H](CC(C)C)[NH+](C)C)o1,0.34046057
ZINC_250K_6426,Fc1ccccc1[C@@H]1CN(c2cccc[nH+]2)CCO1,0.3404605
ZINC_250K_3497,Cc1nc([C@H](C#N)NC(=O)OC(C)(C)C)cs1,0.34046048
ZINC_250K_7350,CC(C)[NH+]1CCC[C@@H](C(=O)NC(C)(C)c2nnc(N)s2)C1,0.34046045
ZINC_250K_6128,C[C@@H]1CN(C(=O)CCc2ccccc2)C[C@@H](C)O1,0.34046042
ZINC_250K_8996,CC1(C)CCC[NH+]1C[C@@H](O)COc1ccc(C#N)cc1,0.34046024
ZINC_250K_1828,CC[NH2+][C@@H](Cc1ccc2c(c1)CCC2)[C@H]1CSCCS1,0.34046024
ZINC_250K_10348,CCn1nc(C(=O)N2CCCC2)c2c1CC[NH+](C1CCCC1)C2,0.34046012
ZINC_250K_2144,C/C(=C\C(=O)N1CCN(C(=O)c2ccoc2)CC1)C(C)(C)C,0.34046003
ZINC_250K_4375,Fc1cccc([C@@H](NCc2nnsc2Cl)c2ccccc2)c1,0.34046003
ZINC_250K_10159,CC(C)(C)c1ccc2oc([C@H]3CCCCC[C@@H]3[NH3+])nc2c1,0.34046003
ZINC_250K_2259,C[C@@H]([NH2+]Cc1cnc(-c2ccccn2)s1)C(C)(C)C,0.34046003
ZINC_250K_7034,CSc1ccccc1C(=O)NCc1cc[nH]n1,0.34045994
ZINC_250K_7340,O=C(c1[nH]nc2c1CN(C(=O)C1CC1)CC2)N1CCCCC1,0.34045994
ZINC_250K_7822,N#Cc1cn(Cc2ccc(Cl)s2)c2ccccc2c1=O,0.3404599
ZINC_250K_7739,C[C@@H]1[C@@H](C)CCC[C@H]1NS(=O)(=O)c1ccc2c(c1)OCCCO2,0.3404599
ZINC_250K_9134,C=CCNC(=O)[C@@H](C)[NH2+][C@H](C)c1ccc(Cl)s1,0.34045985
ZINC_250K_9024,CN(CCc1cccs1)c1n[nH]c(=S)n1-c1ccccc1,0.34045973
ZINC_250K_9928,Cc1ccc(S(=O)(=O)N[C@@H]2CCCC[C@@H]2O)cc1,0.3404597
ZINC_250K_10271,COc1cccc(C[NH2+]CC(C)(C)S(C)(=O)=O)c1O,0.34045967
ZINC_250K_5646,[NH3+]C[C@H]1CCCN(S(=O)(=O)c2cccs2)C1,0.34045967
ZINC_250K_2607,COC(=O)[C@H](NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(C)C,0.34045964
ZINC_250K_3851,N#Cc1ccc(CNc2cc[nH+]c3ccsc23)c(F)c1,0.34045964
ZINC_250K_5592,Cc1nc(N2CCCC2)nc(C[C@@H]2CCCO2)c1C,0.34045964
ZINC_250K_8158,Cc1cc(F)cc(C(=O)Nc2c(F)cccc2F)c1,0.34045964
ZINC_250K_8516,Nc1nccnc1C(=O)N1CCc2ccccc2C1,0.34045961
ZINC_250K_388,Cc1nn(C)c(C)c1CN[C@H]1CCC[NH2+]C1,0.34045961
ZINC_250K_1349,CC(C)(C)[C@@H](CS)C[NH+]1CCN(c2ccccc2Cl)CC1,0.34045953
ZINC_250K_8855,CCS(=O)(=O)[N-]c1ccc2sc(C(=O)NC)c(OC)c2c1,0.3404594
ZINC_250K_636,C[NH2+][C@@H](C1CCCC1)[C@@H]1CCc2cccnc21,0.3404594
ZINC_250K_4982,O=C(/C=C\c1cccs1)O[C@@H](c1ccccc1)c1ccccn1,0.34045935
ZINC_250K_41,O=C(CCCO)Nc1ccc(F)cc1F,0.34045935
ZINC_250K_5603,Cc1nnc2n1CCN(C(=O)[C@H]1CCCC[NH+]1CC(C)C)C2,0.3404591
ZINC_250K_5091,Cc1ccc(S(=O)(=O)N/N=C2\CC[C@@H]3CC[C@H]23)cc1,0.34045908
ZINC_250K_4599,CCn1cnnc1S[C@H]1C[C@@H](C)OC1=O,0.34045896
ZINC_250K_7846,CC(C)[C@H](Nc1cc(C#N)ccn1)C(=O)[O-],0.34045893
ZINC_250K_2257,CO[C@@H]1CCC[C@@H]1n1c(N)[nH+]c2ccc(C)cc21,0.3404589
ZINC_250K_9194,CN(C)c1ccc(/C=C(/NC(=O)c2ccccc2)C(N)=O)cc1,0.34045887
ZINC_250K_839,IC[C@@H]1Cn2c(nnc2-c2ccncc2)S1,0.3404588
ZINC_250K_9720,C=C(Cl)Cc1ccc(C(=O)OCC)s1,0.34045875
ZINC_250K_2417,CC[C@H](Oc1ccc(C)nc1C[NH3+])C(=O)[O-],0.3404587
ZINC_250K_4295,NC(=[NH2+])Sc1cn(Cc2ccc(Cl)cc2)c2ccccc12,0.34045863
ZINC_250K_3033,COC(=O)[C@@H]1[C@H](CBr)N1N1C(=O)c2ccccc2C1=O,0.34045863
ZINC_250K_9407,O=C(NCCc1ccc(Cl)cc1)C1CC1,0.34045857
ZINC_250K_5159,CC(C)CN(C(=O)[C@@H](C)OCc1ccccc1)C1CC[NH+](C)CC1,0.34045857
ZINC_250K_1025,COC(=O)/C(C#N)=C\Nc1ccc(S(=O)(=O)NC(C)C)cc1,0.34045857
ZINC_250K_4981,CN[C@]1(C(=O)OC)CC[C@@H](Sc2nc(C)c(C)c(C)n2)C1,0.3404585
ZINC_250K_4145,Cc1cc(F)cc(C(=O)NNC(=O)c2cc(Br)cn2C)c1,0.34045848
ZINC_250K_4051,CC[C@H]1CC[C@](O)([C@]2(C#N)CCc3ccccc32)C1,0.34045836
ZINC_250K_3683,Cc1nc(CCC(F)(F)F)[nH]c(=O)c1CCC(=O)[O-],0.34045836
ZINC_250K_3361,CC[NH+](C)CCNc1cc2ccccc2c(Cl)n1,0.34045836
ZINC_250K_6078,Cc1ccc(C(CO)(CO)Cc2ccc(F)cc2Cl)cc1,0.34045836
ZINC_250K_1450,CC(=O)N[C@@H](C)C(=O)Nc1ccc(F)c(Cl)c1,0.3404583
ZINC_250K_7765,CC[C@@H](C)NC(=O)NC1(C(F)(F)F)Oc2cc(Cl)c(Cl)cc2O1,0.3404583
ZINC_250K_6329,Cc1cccc(CN(C)c2cc(CCl)ccn2)n1,0.3404583
ZINC_250K_9389,CN(Cc1ccc(Cl)cc1)C(=O)NC1CC1,0.3404583
ZINC_250K_8253,N#Cc1ccccc1C[C@H]1COCC[C@H]1[NH3+],0.34045827
ZINC_250K_7197,CC(C)(C)c1csc(CC2(O)CCC(C(F)(F)F)CC2)n1,0.34045824
ZINC_250K_6531,O=C([O-])c1cccn1Cc1ccc(F)c(Br)c1,0.3404582
ZINC_250K_4820,O=C(CSCC(F)(F)F)N[C@H]1C[C@H]1c1ccccc1,0.34045818
ZINC_250K_1447,O=C([O-])[C@H]1CCCC[NH+]1Cc1cccc2ccccc12,0.34045818
ZINC_250K_6710,COc1cc(C)c(NC(=O)c2cc(C)no2)cc1OC,0.34045815
ZINC_250K_6293,CSC[C@@H](C)NC(=O)NCCCc1nc(C)no1,0.34045812
ZINC_250K_4993,CC(C)COc1ccc(C(C)(C)C(=O)NCC#N)cc1,0.34045812
ZINC_250K_10163,CC[C@](C)(NC(=O)c1cncc(C)c1)C(=O)OC,0.34045812
ZINC_250K_4114,C#Cc1cccc(NC(=O)c2ccc(NC(=O)c3cccc(C#C)c3)cc2)c1,0.34045812
ZINC_250K_4530,O=C([O-])[C@@H]1C[C@@H](O)CN1C(=O)c1ccccc1,0.34045812
ZINC_250K_557,CN(C)c1ccc(/C=C(/C#N)C(=O)c2cccc(C#N)c2)cc1,0.34045812
ZINC_250K_3460,Cc1cc(OC(F)F)c(C(=O)N2CCSC2)s1,0.34045812
ZINC_250K_5197,CC[NH2+][C@H]1CCN(c2cccnc2)[C@H](C)[C@@H]1C,0.34045798
ZINC_250K_3050,CCCCn1c(=O)c2sccc2n2c(=O)n(C)nc12,0.34045792
ZINC_250K_6076,CC[C@H](C#N)OC(=O)[C@H](C)c1ccc(Cl)c(Cl)c1,0.34045792
ZINC_250K_7430,CCCC1CCC(NC(=O)N(C)[C@H]2CC[NH+](C)C[C@@H]2C)CC1,0.3404579
ZINC_250K_4168,CCOc1ccccc1O[C@H]1CCC(C)(C)[C@H]1[NH2+]C,0.3404579
ZINC_250K_8092,C[C@@H](NC(=O)c1cccc2ccnn12)C(N)=O,0.34045786
ZINC_250K_6406,CC[NH2+][C@]1(C(=O)OC)CCC[C@@H](OC)C1,0.34045786
ZINC_250K_10321,Cc1ccc(C)c(OCc2nc(N)nc(N(C)C)n2)c1C,0.34045783
ZINC_250K_7177,c1ccc2c(c1)CCCN2[C@H]1CCC[NH2+]C1,0.3404578
ZINC_250K_8700,COc1ccc(C(=O)NC(NC(=O)c2ccc(OC)cc2)c2ccc3c(c2)OCO3)cc1,0.3404578
ZINC_250K_3850,Nc1cc(Cl)c(Cl)cc1NC[C@@H]1CCCC[C@H]1O,0.34045774
ZINC_250K_4728,CSC1(CNC(=O)N(C)CC2CCC2)CCOCC1,0.3404577
ZINC_250K_4941,C[C@@H](c1ccc(S(C)(=O)=O)cc1)N(C)c1ccc2ccc(F)cc2n1,0.34045765
ZINC_250K_6576,CC[NH2+][C@H](Cc1ccc(C)cc1)[C@H]1CCOC2(CCC2)C1,0.3404576
ZINC_250K_4080,CCNC(=O)NC[C@H]1CCCC[NH+]1Cc1ccccc1,0.34045753
ZINC_250K_4714,Cc1noc([C@@H](C)OC(=O)c2sc(-c3nc[nH]n3)nc2C)n1,0.34045753
ZINC_250K_2273,CNC(=O)c1ccc(CNC(=O)/C(=C/c2ccccc2)NC(C)=O)cc1,0.34045753
ZINC_250K_2448,CCN(Cc1ccccc1C)S(=O)(=O)c1cccc(S(=O)(=O)NC)c1,0.3404575
ZINC_250K_3364,C=CCNC(=O)NNC(=O)Cc1ccc(Cl)cc1,0.34045747
ZINC_250K_713,CCN(C(=O)NC1CC[NH+](C[C@@H](O)COC)CC1)C1CCCC1,0.34045747
ZINC_250K_9350,CCCCC(=O)NC1CCN(C(=O)C2CCCCC2)CC1,0.34045747
ZINC_250K_107,Cc1ccccc1N1C(=O)C[C@H]([NH+](C2CCCCC2)C2CCCCC2)C1=O,0.3404574
ZINC_250K_7954,CCOC(=O)[C@H](F)[C@](C)(O)c1ccc(S(C)(=O)=O)cc1,0.34045738
ZINC_250K_3292,N#CCN1CCN(CC(=O)NC(=O)NC2CCCC2)CC1,0.34045735
ZINC_250K_3205,CCNC(=O)c1cccc(NC(=O)C[NH+](C)CC)c1,0.34045735
ZINC_250K_5041,Cc1ccc(C(=O)N2CCCC[C@H]2C)c(F)c1F,0.34045735
ZINC_250K_262,Oc1ccc(C2[NH+](Cc3ccccc3)CC[NH+]2Cc2ccccc2)c(O)c1,0.34045732
ZINC_250K_2025,C[C@@H](c1ccccc1F)S(=O)(=O)Cc1cccc(C(F)(F)F)c1,0.34045732
ZINC_250K_7363,COc1ccccc1OC(=O)c1ccc(OCC(C)C)cc1,0.34045732
ZINC_250K_4695,O=C(Nc1cc(Cl)ccc1Cl)[C@H](Cl)C(=O)c1ccccc1,0.3404573
ZINC_250K_1736,Nc1cc(N)nc(SCCn2c(=O)oc3cccnc32)n1,0.34045723
ZINC_250K_7240,Cc1nnsc1C(=O)Nc1sccc1C#N,0.34045723
ZINC_250K_3289,COCCC(=O)NC[C@@H]1CC[C@@H](C(=O)[O-])O1,0.34045723
ZINC_250K_6738,CCc1nsc(Oc2ccc(C=O)cc2Cl)n1,0.34045717
ZINC_250K_9921,N#C[C@@H]1C[C@H](C(=O)c2ccccc2)[NH+]2C=Cc3ccccc3[C@H]12,0.34045717
ZINC_250K_9686,CS(=O)(=O)N[C@H]1c2cccc3cccc(c23)[C@H]1Nc1ccc(Br)cc1,0.34045714
ZINC_250K_4303,CC1(C)CCC[C@]2(C[NH+]=C(N)N2c2cccc(Br)c2)C1,0.34045708
ZINC_250K_2529,O=C([O-])COCCNC(=O)[C@@H]1CCCCO1,0.34045708
ZINC_250K_1594,CCOc1c(OC)cc(C[NH+]2CCNC(=O)[C@@H]2CC)cc1OC,0.34045705
ZINC_250K_7229,Cc1ccc(C(=O)N[C@@H](C)c2cc(C)sc2C)c(F)c1,0.34045693
ZINC_250K_1192,O=C(C=C1CCSCC1)NC[C@H](O)C[NH+]1CCc2ccccc2C1,0.34045693
ZINC_250K_644,C[C@H](Nc1nc(-c2ccncc2)nc2ccccc12)c1ccccn1,0.3404568
ZINC_250K_8115,COC(=O)[C@H](OC(=O)c1cc2ccccc2cc1O)c1ccccc1,0.3404567
ZINC_250K_4284,Cc1cc2c(SCC(=O)c3ccc(Cl)s3)ncnc2s1,0.3404567
ZINC_250K_7377,Cc1cc(=O)n2cc(-c3ccc(Cl)cc3)nc2[nH]1,0.3404567
ZINC_250K_3915,CCCNC(=O)CNC(=O)C1CCN(C(N)=O)CC1,0.34045663
ZINC_250K_6801,CC[NH+](CC)[C@@H]1CCN([C@@H](C)C(=O)NC(C)(C)C)C1,0.34045658
ZINC_250K_6706,C[C@@]1([C@H](Cl)c2cc3[nH]c(=O)[nH]c3cc2Br)CCCO1,0.34045652
ZINC_250K_8585,CCc1cc(OCC#N)nc(-c2cccc(Cl)c2)n1,0.34045652
ZINC_250K_6504,Cc1nn(-c2ccc(Cl)cc2)c(C)c1CCC[NH3+],0.3404565
ZINC_250K_6748,Cc1cnoc1C(=O)N[C@@H](C)Cc1c(C)nn(C)c1C,0.3404565
ZINC_250K_406,O=C(N[C@H]1CCCC[C@H]1OC1CCCC1)c1ccc([N+](=O)[O-])cc1,0.34045643
ZINC_250K_3016,CCOC(=O)c1sc(NC)nc1C(F)(F)F,0.34045643
