compound_id,smiles,score
ZINC_10777,N=C1NC(=O)N(CC2CC2)C12C1CC3CC(C1)CC2C3,0.43147227
ZINC_14296,Cc1cccc(C[NH2+]C[C@H](C)C[C@@H](C)O)c1C,0.43147227
ZINC_36302,O=C(Oc1ccc(Br)cc1C(=O)[O-])c1ccc(F)cc1,0.43147227
ZINC_36794,C[C@H]([NH2+]Cc1cccn1C)C1CCOCC1,0.43147227
ZINC_42669,COc1ccc(OCCN(C)c2cccc[nH+]2)cc1,0.43147227
ZINC_3791,CC[C@@H]1CC[C@@](C[NH3+])([C@H](O)c2ccccc2)C1,0.43147227
ZINC_20527,O[C@@]1(c2cc(Br)ccc2F)CCC[C@@H](C2CC2)C1,0.43147227
ZINC_9899,CCC[NH+](C1CCC([NH3+])CC1)[C@H]1CCN(C)C1=O,0.43147224
ZINC_7218,CC[C@H](C)OC(=O)Nc1ccccc1,0.43147224
ZINC_740,CCc1ccc(/C=C(\C#N)C(N)=O)s1,0.43147224
ZINC_8657,CC(C)[C@H](CCO)NC(=O)C[C@H](O)c1ccc(Cl)cc1,0.43147224
ZINC_16411,COCc1nc(C[NH+]2C[C@H]3CC=C(C)C[C@H]3C2)no1,0.43147224
ZINC_26480,O=S(=O)(C1CC1)N1CCC(NC2CC[NH+](C3CCCCC3)CC2)CC1,0.43147218
ZINC_38116,CCC1(CC)CC[NH+](CCSc2ccccc2)C1,0.43147218
ZINC_42909,O=C(CNC(c1ccccc1)c1ccccc1)Nc1ccc([N+](=O)[O-])cc1,0.43147218
ZINC_29643,CN[C@]1(C#N)CCC[C@H](N2CC[NH+]3CCCC[C@@H]3C2)C1,0.43147218
ZINC_34281,CCC[C@H](C)Cn1ccc([C@H](O)CCC)c1,0.43147218
ZINC_25618,O=S(=O)([O-])CCCN1/C(=C\C=N\c2ccccc2)Sc2ccccc21,0.43147218
ZINC_33319,C[C@@H]1CCCCN1C(=O)CSCCN1CCOCC1,0.43147215
ZINC_45213,CN(CCN1CCC([NH3+])CC1)[C@H]1CCC[NH+](C)C1,0.43147215
ZINC_17192,COc1ccccc1C(=O)NCS,0.43147215
ZINC_35594,Cc1ccccc1/[N+]([O-])=C/c1ccc(OC(F)F)cc1,0.4314721
ZINC_18573,CC(C)(C)NC(=O)c1cccc(C(=O)Nc2cccc(O)c2)c1,0.4314721
ZINC_30580,c1ccc(-c2csc(C[NH2+]C3CCCC3)n2)cc1,0.4314721
ZINC_27479,CC[NH2+][C@H](Cc1ccn(C(C)C)n1)c1cc(F)cc(Br)c1,0.4314721
ZINC_46713,C[C@@H]1CC(N2CCN(C(=O)N3CCOCC3)CC2)C[C@H](C)O1,0.4314721
ZINC_27434,Cc1ccc(C2(Cc3cscn3)C[NH2+]C2)cc1,0.43147206
ZINC_513,Cc1nc(/C=N/Nc2ccc(Cl)nn2)c[nH]1,0.43147206
ZINC_2858,O=C([O-])c1ccc(-c2c(F)cccc2F)cn1,0.431472
ZINC_25641,CCc1n[nH]c(SCc2ccc(OCC(C)C)cc2)n1,0.431472
ZINC_22942,CC(C)[C@H]([NH3+])C(=O)N1CCCC[C@@H]1C[NH+](C)C1CC1,0.431472
ZINC_38192,O=C1NN/C(=C\c2cccc3ccccc23)c2ccccc21,0.431472
ZINC_6833,Oc1ccc(Cn2ccc(C[NH2+]C3CC3)n2)cc1,0.431472
ZINC_35676,O=Cc1ccccc1OC(=O)c1ccco1,0.431472
ZINC_43971,CC(C)c1ccc2c(c1)=C1CCC/C(=N\O)[C@H]1[NH+]=2,0.431472
ZINC_32377,C[C@H]([NH2+]Cc1cc(C(=O)[O-])cs1)c1ccsc1,0.431472
ZINC_18138,Brc1c[nH]c(-c2nc(-c3cccs3)no2)c1,0.43147197
ZINC_40885,C[NH2+]C[C@@H](C)CC[C@H]1Cc2ccccc2S1,0.43147197
ZINC_46793,CCC[NH2+][C@@H](Cc1cccc(F)c1F)c1ccoc1C,0.43147197
ZINC_38376,Cn1nc([N+](=O)[O-])nc1-n1cnc(Cl)n1,0.43147197
ZINC_12681,CC[C@@](C)([C@H](Cc1ccc(F)cc1F)NC)[NH+](C)C,0.43147197
ZINC_32802,C[C@@H]1CN2C[C@H](O)C[C@@H]2C[NH+]1Cc1ccoc1,0.4314719
ZINC_33687,O=C(Cc1noc2ccccc12)OC/C=C/c1ccccc1,0.4314719
ZINC_24656,C[NH+]1CCC[C@@H](CNn2cccc2)C1,0.4314719
ZINC_48820,Cc1nn(Cc2cccc(F)c2)c(C)c1I,0.43147188
ZINC_49266,C[NH+](C)[C@H]1CC[C@@H](NC(=O)N2CCC2)C1,0.43147188
ZINC_32804,CC(C)[C@@H]1N=N/C(=N\C(=O)/C=C/c2ccccc2)S1,0.43147188
ZINC_33706,O=C1CCCCC[C@@H]1CN1CCOCC1,0.43147182
ZINC_41086,C[C@@H]([NH2+][C@H](CO)c1cnn(C)c1)C1CCCC1,0.43147182
ZINC_36712,CCCCCC(=O)NNC(=O)C(=O)NC1CC1,0.43147182
ZINC_27643,COc1ccc([C@@H]([NH3+])C2(C)CCCC2)c(C)c1,0.43147182
ZINC_34282,Nc1ccc(F)c([N-]S(=O)(=O)c2cc(Cl)cc(Cl)c2)c1,0.43147182
ZINC_30424,COCC[C@@H](C)[NH2+][C@@H](C)[C@H](O)c1ccc(F)c(F)c1,0.43147182
ZINC_20942,CC1=CC[C@]2(CO)CO[C@@H](C(C)(C)CO)[C@H]1C2,0.43147182
ZINC_13352,CCc1nnc(N[C@@H](CC)c2ccc(S(C)(=O)=O)cc2)o1,0.43147182
ZINC_15981,CCCc1nc(-c2cc(Cl)cs2)nc(NC)c1Br,0.43147182
ZINC_21005,CCC(C)(C)[NH+](C)CCCN1C(=O)c2ccccc2C1=O,0.43147182
ZINC_29285,CC(C)n1c[nH+]cc1[C@@H](O)Cc1ccc(C(C)(C)C)cc1,0.43147182
ZINC_27672,COc1ccc(C(=O)N/N=C/c2ccccc2OC)cc1,0.43147182
ZINC_28186,CCc1cc(C[NH+](CC2CC[NH2+]CC2)C(C)C)n(C)n1,0.4314718
ZINC_7353,C[C@H](Nc1ccc2c(c1)OCCO2)[C@H](C)C(=O)[O-],0.4314718
ZINC_13946,CC(=O)c1c(C)nc(-c2ccco2)nc1[S-],0.4314718
ZINC_19410,O=C([O-])[C@@H]1CCCCC[C@H]1NC(=O)N1CCS(=O)(=O)CC1,0.43147174
ZINC_25658,O=C(CCC(F)(F)F)[C@@H]1CCO[C@@]2(CCSC2)C1,0.43147174
ZINC_1387,C[C@@H]1[NH+]=c2ccccc2=C1CCN1C(=O)[C@H]2CCCC[C@@H]2C1=O,0.43147174
ZINC_23328,Cc1c([C@@H](C)[NH2+]Cc2c(Cl)cccc2Cl)cnn1C,0.43147174
ZINC_19387,Cc1nc(C(=O)NC2C(C)(C)C([NH3+])C2(C)C)n[nH]1,0.4314717
ZINC_16711,CC(C)(C)c1cc[n+](C2=C([O-])C(=[OH+])N(Nc3ccccc3)C2=O)cc1,0.4314717
ZINC_36740,N#C[C@@H]1CCC[C@H]1Sc1ccccc1Br,0.4314717
ZINC_25201,CC(C)[NH2+]Cc1cccc(S[C@@H](C)[C@@H](C)O)c1,0.43147165
ZINC_30050,Cc1cccc(C)c1NC[C@H](C)Oc1ccccc1,0.43147165
ZINC_8505,CNS(=O)(=O)c1cccc([C@H](C)[NH2+]C[C@@H](C)[S@](C)=O)c1,0.43147165
ZINC_24010,C#CCSc1nnnn1-c1ccc(C(=O)[O-])cc1,0.43147165
ZINC_6078,Cc1ccc(C(CO)(CO)Cc2ccc(F)cc2Cl)cc1,0.43147165
ZINC_6112,CC(C)OCCOC(=O)C=C1CCSCC1,0.43147165
ZINC_15578,CN[C@@H](c1ccc(C)nc1)c1cccc(C(F)(F)F)c1F,0.43147165
ZINC_29217,CCS(=O)(=O)C[C@@H](C)[NH2+][C@H](C)c1ccccc1C,0.43147165
ZINC_14593,C[C@H]1OCC[C@H]1C(=O)N1CCC[C@@H]1C1CCC1,0.43147165
ZINC_48346,N#Cc1ccc(Oc2ccc(C(F)(F)F)cc2N)cc1,0.43147162
ZINC_10700,COc1cccc(C(=O)O[C@H](C)C(F)(F)F)c1F,0.43147162
ZINC_15180,Cc1cc(C(=O)NC2[C@H](C)CCC[C@H]2C)c(C)o1,0.43147162
ZINC_17951,Cc1cc(N(C)[C@@H]2CCSC2)ccc1N,0.43147162
ZINC_14468,CC[C@H](CN[C@H](c1cccnc1)C(C)C)[NH+]1CCCC1,0.43147162
ZINC_22284,CCS(=O)(=O)NCC(=O)OCc1ccccc1,0.43147156
ZINC_16354,Cc1ccc(C(=O)NNC(=O)C(C)(C)CC(C)C)s1,0.43147156
ZINC_9222,CC(=O)Nc1ccc(S(=O)(=O)C(F)F)cc1,0.43147156
ZINC_19950,COCC1CC[NH+]([C@@H]2CCC[C@H](O)C2)CC1,0.43147156
ZINC_678,COc1nc(Oc2ccc3ccccc3c2)ccc1N,0.43147156
ZINC_3997,CC1CCN(c2[nH+]cccc2C(=O)[O-])CC1,0.43147153
ZINC_6239,C[NH2+][C@@H](c1cscc1C)c1cc(OC)c(OC)cc1C,0.43147153
ZINC_33022,CSCCC[NH+](C)Cc1c(C)nn(-c2ccccc2)c1C,0.43147153
ZINC_16811,O=C(NC1CCCC1)N(CCC(F)(F)F)CC1CC1,0.43147147
ZINC_40911,O[C@H](CC1CCCCC1)c1ccc(F)cn1,0.43147147
ZINC_40615,Nc1cc2c(cc1Nc1cc(Cl)ccc1F)OCCO2,0.43147147
ZINC_37041,COc1cccc(F)c1[C@H](C)[NH2+]C[C@H](C)[S@](C)=O,0.43147147
ZINC_43920,CCC[NH2+][C@@H](C(=O)Nc1ccccc1)c1ccccc1,0.43147147
ZINC_37920,CCOC(=O)CN(CC(F)(F)F)C(=O)[C@H]1CCO[C@H]1C,0.43147147
ZINC_8501,CCC[C@@H](C)NC(=O)CNn1c(C)ccc1C,0.43147144
ZINC_203,COCCn1nnnc1[C@@H](C(C)C)N1CCSCC1,0.43147138
ZINC_32700,Cc1cn2c3ccccc3nc2n1CCCCl,0.43147138
ZINC_16963,CCC(CC)[NH2+]CC(=O)Nc1ccc(N(C)C)cc1,0.43147138
ZINC_44424,CN(C)C(=O)c1ccc(N(C)C)c(NC(=O)c2ccccc2)c1,0.43147138
ZINC_46520,CCN(CC)C(=O)[C@H](C)NC(=O)[C@@H]1CC[NH2+][C@@H]1C,0.43147138
ZINC_47068,O=C(NC1[C@@H]2CC3C[C@H]1CC(O)(C3)C2)c1ccc(Cl)cc1,0.43147138
ZINC_24536,Cc1ccnc(Sc2cccc(F)c2C[NH3+])n1,0.43147138
ZINC_35947,CC[C@@H](C(=O)N[C@@H](CO)c1ccco1)[NH+](C)C,0.43147138
ZINC_9224,COCCSc1ccc(N)cn1,0.43147138
ZINC_16903,CCC[C@H]1C[C@H]1[NH2+][C@@H]1CSCc2ccccc21,0.43147138
ZINC_671,Clc1ccc(OCCCCSc2ncccn2)cc1Cl,0.43147135
ZINC_28394,C[NH2+][C@H](C)c1ccc(N2CCC(C)(C)C2)cc1,0.43147135
ZINC_49413,CCN(c1ccc(F)cc1)S(=O)(=O)c1cn(C)cn1,0.43147135
ZINC_44685,CC[NH2+][C@@H](Cc1ccc(F)c(F)c1)C1CCC1,0.43147135
ZINC_47762,Oc1ccc([C@H]2Nc3c(F)cccc3[C@H]3C=CC[C@H]32)cc1,0.4314713
ZINC_38458,Cc1cccnc1C[C@H]([NH3+])CC(C)(C)C,0.4314713
ZINC_16509,O=S(=O)(N[C@@H]1CC[NH+]2CCCC[C@H]12)c1ccc(F)c(F)c1,0.4314713
ZINC_20442,C[NH+](C)[C@H]1CCCN(CC[C@@H]2CCCC2=O)C1,0.4314713
ZINC_10453,Cc1cc(C)c(NNC(=O)[C@H](C)OCC(F)(F)F)c(C)c1,0.4314713
ZINC_16356,CC1(C)CCC[C@H]1n1c(CO)c[nH]c1=S,0.4314713
ZINC_49241,CCc1c(N)nnn1Cc1cnn(CC)c1,0.4314713
ZINC_14513,C#CCNC(=O)NNc1c(Cl)cc(Cl)cc1Cl,0.4314713
ZINC_12100,Cc1nc(CN(C)c2nccc(C(F)(F)F)n2)cs1,0.4314713
ZINC_33093,CNC(=O)c1cc(NC(=O)c2cc(F)c(F)c(F)c2F)ccc1F,0.4314713
ZINC_31618,CC(C)(CCS(C)(=O)=O)NS(=O)(=O)CC1CCC1,0.4314713
ZINC_34130,CN(C(=O)/C=C/c1ccccc1)C1(C#N)CCC1,0.4314713
ZINC_24262,Cc1ccccc1N1C[C@H]2C[C@@H]1C[NH2+]2,0.4314713
ZINC_3829,O=[N+]([O-])c1c(-c2ccccc2)nc2ccccn12,0.4314713
ZINC_18330,N#CCN(CC#N)C[C@@H](O)COc1ccc(N)cc1,0.4314713
ZINC_29950,C[C@H](O)[C@@H](C)Sc1ccc(CC(=O)[O-])cc1,0.43147126
ZINC_451,COc1cc(F)c([C@H]([NH3+])c2ccc(SC)cc2)cc1OC,0.43147126
ZINC_25533,CC(=O)C[C@H]1CCCN1C(=O)[C@@H]1C[C@H]1C,0.43147126
ZINC_33618,[O-]/C(Cc1c(F)cccc1F)=N\c1ncn[nH]1,0.43147126
ZINC_14847,Cc1csc(NC(=O)c2nc(C)n[n-]2)n1,0.4314712
ZINC_40107,Cc1cc(NC(=O)CCS[C@@H](C)[C@H](C)O)no1,0.4314712
ZINC_24967,O=C([O-])c1cc(-n2ccnc2)ccn1,0.4314712
ZINC_30009,CC[C@H](C#N)OC(=O)c1ccc(OC)cc1,0.4314712
ZINC_16718,C[C@@H]1CNCc2cc(C(F)(F)F)cnc21,0.4314712
ZINC_48221,O=C(N[C@@H]1CC[NH2+]C1)c1cccs1,0.4314712
ZINC_25786,Cc1nn(C)c2c1nc([C@H](C)Cl)n2[C@@H](C[NH+](C)C)C(C)C,0.4314712
ZINC_21207,NNC(=O)c1ccc([C@H]2C[C@H]2c2ccccc2)cc1,0.4314712
ZINC_727,CSc1cc(-c2cccs2)oc(=O)c1C#N,0.4314712
ZINC_235,Cc1cc(C)c(NC(=O)c2cc3ccccc3n2C)c(C)c1,0.4314712
ZINC_32423,Cc1ccc(-c2nc(Cl)cc(-c3ccccn3)n2)cc1,0.4314712
ZINC_40194,CCc1nsc(N2C[C@@H](C)[C@@H]2c2ccccc2)n1,0.4314712
ZINC_16162,CC(C)CS(=O)(=O)NCC1(O)CCOCC1,0.4314712
ZINC_1072,CN(c1ncncc1N)[C@H]1CCSC1,0.4314712
ZINC_20502,CS(=O)(=O)[C@H]1CCC[C@@H]([C@@H]2CCCCCC2=O)C1,0.4314712
ZINC_22293,CCCN(C)S(=O)(=O)c1ccc(N)cc1Br,0.4314712
ZINC_40449,N/C(=N\c1ccccc1)NCC#Cc1ccccc1,0.4314712
ZINC_26849,CC(C)(CO)NC(=O)c1cccc(C(F)(F)F)c1F,0.4314712
ZINC_1608,Cc1cc2c(c(=O)o1)C(c1ccc(Cl)c(Cl)c1)c1c(cc(C)oc1=O)O2,0.43147117
ZINC_27001,CC(C)(C)OC(=O)NCC1CC[NH2+]CC1,0.43147117
ZINC_45142,Cc1oc(C[NH+]2C[C@@H](C)[C@@H](C)C2)cc1C(=O)[O-],0.43147117
ZINC_18281,CS[C@@H](C)C(=O)N1CCC(C(=O)N(C)C)CC1,0.43147117
ZINC_2140,CCN(CC(C)(C)O)C(=O)[C@H]1C[C@@H]2C=C[C@H]1C2,0.43147117
ZINC_38573,COCC[NH2+]CCC(C)(C)c1cccc2ccccc12,0.4314711
ZINC_2179,CC[S@@](=O)CC(=O)Nc1cc(Cl)ccc1Cl,0.4314711
ZINC_45912,CC[NH2+][C@@H]1CC[C@@H](Oc2ccc(C)cc2)C1,0.4314711
ZINC_19925,CCN1CCO[C@H](c2ccccc2F)C1,0.4314711
ZINC_22442,Cc1ccc(N2C(=O)C[C@]3(CCN=N3)C2=O)cc1,0.4314711
ZINC_48398,CC[C@](O)(C(=O)[O-])[C@H](C)c1ccc(F)cc1F,0.4314711
ZINC_9901,CCCCOC[C@@H]([NH3+])c1cc(C)ccc1C,0.43147108
ZINC_45905,O[C@@H](CNCc1cccnc1)c1ccco1,0.43147108
ZINC_19209,COc1ccc(NC(=S)N/N=C/c2cccc(OC)c2O)cc1,0.43147108
ZINC_12901,CC(C)NC(=O)O[C@@H]1CC[C@@H]([NH3+])C1,0.43147102
ZINC_4562,CC(C)[C@@]1(CC2CCOCC2)CCC[NH2+]1,0.43147102
ZINC_42180,CCOc1ccc2nc(C[C@H](C)[NH3+])sc2c1,0.43147102
ZINC_16072,O=C(Nc1ccc(Cl)cc1Cl)c1ccco1,0.43147102
ZINC_40930,C[C@H](Sc1nccn1C)c1c(F)cccc1F,0.43147102
ZINC_41029,C1Cc2nc(C[NH2+]CC[C@@H]3CCCO3)sc2C1,0.43147102
ZINC_16548,CCCCCN(C)c1nc(C(C)C)c(CO)s1,0.43147102
ZINC_1841,CC(C)[C@]1(CC2CCOCC2)CCC[NH2+]1,0.43147102
ZINC_20819,C[C@@H](Sc1ccc(Br)cc1N)C(=O)N(C)C,0.43147102
ZINC_20633,N#Cc1ccccc1Oc1ccc(N)cc1F,0.43147102
ZINC_13430,Cc1ccc(S(C)(=O)=O)cc1[N-]S(=O)(=O)c1cc(Cl)ccc1Cl,0.431471
ZINC_31231,CC[NH2+][C@@H](c1cccc(OC(C)C)c1)[C@@H]1CSCCO1,0.431471
ZINC_12526,C[N+]1(C[C@H](O)COC(=O)C23CC4CC(CC(C4)C2)C3)CCOCC1,0.431471
ZINC_46702,CCOC(CNC(=O)[C@H]1C[NH2+]C[C@@H]1C)OCC,0.43147093
ZINC_28398,Cc1nc(C)n(C[C@@H]2CCC[NH+]2Cc2nc(C3CC3)no2)n1,0.43147093
ZINC_31540,C[C@@]1(n2nc(N)cc2C(F)(F)F)CCS(=O)(=O)C1,0.43147093
ZINC_20677,O=C(/C=C/c1ccncc1)c1cccc([N+](=O)[O-])c1,0.43147093
ZINC_12483,O=C(CSc1ccc(F)cc1)N1CCCCC1,0.4314709
ZINC_27976,C[NH2+][C@H](C)c1ccc(N2CC(c3ccccc3)C2)cc1,0.4314709
ZINC_8216,O=C([O-])CC[C@@]12CCCC[C@]1(O)OC(=O)CC2,0.4314709
ZINC_29504,CC1(CCC(=O)OC2CCCCC2)OCCO1,0.4314709
ZINC_47410,[NH3+]CCOCC(=O)N[C@]1(C(=O)[O-])CCOC1,0.4314709
ZINC_2749,COCCC[NH2+][C@H](C)[C@H]1CCC[NH+](C)C1,0.4314709
ZINC_3615,CCCCO[C@@H](C)C(=O)N(C)C1CCS(=O)(=O)CC1,0.43147084
ZINC_1553,CN(Cc1ccncc1)C(=O)c1ccc(I)cc1,0.43147084
ZINC_3674,Cc1[nH+]c(NC[C@@H](C)C[C@H](C)O)ccc1I,0.43147084
ZINC_43135,CCNC(=O)CCc1ccc(OC)cc1,0.43147084
ZINC_26783,Cc1cccc(COc2cccc(N)c2C)n1,0.43147084
ZINC_10186,C[C@@H]1CCC[C@H](C[NH+]2CCC[C@H]([C@@H](C)O)C2)C1,0.4314708
ZINC_181,C[C@@H]1CC[C@@H]([NH2+]C2CCC(NS(C)(=O)=O)CC2)c2ccccc21,0.4314708
ZINC_34928,C[C@@H]1CO[C@@H](C)CN1C(=O)c1ccc(F)cc1,0.4314708
ZINC_15879,C[C@@H]1C[C@H](C)C[NH+](CC(=O)N2CCN(C(=O)C(=O)N3CCCC3)CC2)C1,0.4314708
ZINC_22233,Cc1cc(C(=O)Nc2c(Cl)cc(Cl)cc2C(=O)[O-])c(C)s1,0.4314708
ZINC_1754,C[NH+](CC(=O)N1CCOC1=O)CC1CC[NH2+]CC1,0.43147075
ZINC_3271,CC(C)[C@@H](NC(=O)[C@H]1CCCO1)C(=O)[O-],0.43147075
ZINC_31791,Cc1nn(C)c(C)c1C[C@@H]1[C@@H](O)c2ccccc2S(=O)(=O)N1C,0.43147075
ZINC_6827,CC1CCN(C(=O)N(C)[C@H](C)C#N)CC1,0.43147075
ZINC_42252,CC(C)[NH2+][C@]1(C(=O)[O-])CCC[C@@H]([NH+](C)C2CC2)C1,0.43147075
ZINC_32360,CSc1ccc(C[NH2+]C[C@@H]2CCCO2)cc1,0.43147075
ZINC_884,COc1ccc([C@@](C)([NH3+])Cc2[nH+]ccn2C)cc1,0.43147075
ZINC_18563,O=C(C[NH2+][C@@H]1CCCC[C@H]1C1CCCCC1)NC1CC1,0.43147075
ZINC_1550,COc1ccc(N)cc1-c1ccccc1,0.43147075
ZINC_2738,Cc1noc(NC(=O)C[C@H](C)c2ccc(F)cc2)n1,0.43147075
ZINC_20337,O=[S@@](c1ccccc1F)[C@@H]1CCOC2(CCSCC2)C1,0.43147072
ZINC_27680,CCC[NH2+][C@@H](C)c1c(F)cccc1Sc1ccncc1,0.43147072
ZINC_19385,C[C@H](Cn1c(=S)[nH]c2cc(Cl)c(Cl)cc21)[NH+](C)C,0.43147072
ZINC_18280,CN(C)c1cccc(NC(=O)c2cccs2)c1,0.43147072
ZINC_23546,C/C(=N\Nc1ccncc1[N+](=O)[O-])C(=O)[O-],0.43147066
ZINC_4603,COc1cc(OC)c(OC)cc1/C=C(/C#N)C(N)=O,0.43147066
ZINC_36005,CCc1ccccc1OC/C(Cl)=C/Cl,0.43147066
ZINC_29255,CCN[C@]1(C(N)=O)CC[C@H]([NH+](CC(C)C)C2CCCC2)C1,0.43147066
ZINC_27466,Cc1ccc([C@@H](C)N[C@H](C)Cc2cc(C)n[nH]2)cc1,0.43147066
ZINC_908,CC[C@H](C)Cn1c(CCCl)nc2c(C)nn(C)c21,0.43147066
ZINC_1652,CC[C@H]1NC(=O)[C@H](CC)N(Cc2cscc2C)C1=O,0.43147066
ZINC_16829,CN1CCO[C@H]([C@H](O)c2ccc(F)c(F)c2F)C1,0.43147066
ZINC_24308,CC[C@](C)([C@@H](NC)c1ccc(F)c(C)c1)[NH+](C)C,0.43147066
ZINC_22218,C[C@H]1C[C@@H](N[C@@H]2CC[NH+](C)[C@@H]2c2ccc(Cl)cc2)C[NH+]1C1CC1,0.43147063
ZINC_44989,C1=C(CCN[C@H]2CC[NH+](C3CC3)C2)CCOC1,0.43147063
ZINC_33734,Cc1ccc([C@@H](CNC(=O)c2ccccc2)[NH+](C)C)cc1,0.43147057
ZINC_19522,Cc1cc(C)cc(-c2cccc(Cl)c2C(=O)[O-])c1,0.43147057
ZINC_49814,Cc1ccc(-c2cc(-c3ccc(F)cc3)nc(N)n2)o1,0.43147057
ZINC_10734,COc1cccc(CC(CO)(CO)Cc2ccccc2)c1,0.43147057
ZINC_10229,CCC(C)(C)c1ccc(C[NH2+][C@@H](C)CC(N)=O)cc1,0.43147057
ZINC_13922,C[C@@H](NC(=O)NCCC(=O)NC1CC1)C(=O)[O-],0.43147057
ZINC_7968,C[C@@H]1CCC[C@@H](C)N1S(=O)(=O)c1ccc(Br)cc1,0.43147054
ZINC_2492,CC[C@H](O)c1nc2ccccc2n1CC(C)C,0.43147054
ZINC_29479,C[C@@H]([NH2+][C@H](C)c1nc2c(s1)CCCC2)c1nc(C(C)(C)C)cs1,0.43147054
ZINC_26736,CC[NH2+]C[C@H](Cc1nc(C)cs1)c1ccc(Cl)cc1,0.43147048
ZINC_1583,C[C@@H]1SCCC[C@]1(C[NH3+])N1CCC(C[NH+](C)C)CC1,0.43147048
ZINC_37854,O=C(C[n+]1ccccc1)N/N=C\c1ccc(Br)s1,0.43147048
ZINC_11370,CCC(CC)N1CC[NH+](C[C@@H]2CC=CCC2)CC1,0.43147048
ZINC_8462,COc1ccc2[nH]c3c(c2c1)CCC3,0.43147048
ZINC_48364,Cc1cc(C(=O)NCC[C@@H](O)c2ccoc2)no1,0.43147048
ZINC_39032,CCOC(=O)CCN1C(=O)NC2(CCCC2)C1=O,0.43147048
ZINC_24180,CC[NH2+][C@H]1[C@H](OCc2ccccc2F)CCC1(C)C,0.43147048
ZINC_20786,CCC1CCC([NH2+]Cc2ccc3c(c2)OCO3)CC1,0.43147048
ZINC_280,c1ccc2c(c1)CC[C@H]([C@H]1CCCc3cccnc31)N2,0.43147048
ZINC_18213,O=C([O-])c1cncc(Nc2cccnc2)n1,0.43147045
ZINC_14544,N#C[C@H]1C(=N)C(C#N)(C#N)[C@@H](c2ccc(F)cc2)[C@H]2CSCC=C12,0.43147042
ZINC_1000,[NH3+][C@@H](CSCc1nccs1)C(=O)[O-],0.43147042
ZINC_3241,C[C@H]1[NH2+]CC[C@@H]1c1nncn1C1CCCCC1,0.43147042
ZINC_15867,CC(C)N(C)C(=O)C1CC[NH+](CC2CCC(C)(C)CC2)CC1,0.43147042
ZINC_21057,C[C@@H](O)[C@H](C)N1CCN(c2ccccc2Cl)CC1,0.43147042
ZINC_43069,CO[C@@]1(C)C[C@@H](NC(=O)NCCCSC)C1(C)C,0.43147042
ZINC_22405,CCN[C@@H](c1cnccn1)C1([NH+](C)C)CCCC1,0.43147042
ZINC_8305,CCN(C/C(N)=N/O)C(=O)[C@H]1CSc2ccccc21,0.43147042
ZINC_20053,CN[C@@]1(C#N)CCC[C@@H](n2cc[nH+]c2C)C1,0.43147042
ZINC_41793,CC(C)(CC(N)=O)C[C@@H]([NH3+])c1ccc(F)c(Br)c1,0.43147036
ZINC_14000,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@H]2CC[C@]2(C)C(=O)CC[C@@H]12,0.43147036
ZINC_49222,CC(C)c1cc(C(=O)N2CCCCCC2)no1,0.43147036
ZINC_28997,C[C@@H]1C[NH+]2CCC[C@@H]2CN1c1ccc(N)cc1,0.43147036
ZINC_35893,CC(C)N(C[C@H]1CCCCO1)C(=O)CC(C)(C)C,0.43147036
ZINC_28857,COCC[NH+](C)Cc1ccnc(N)c1,0.43147036
ZINC_25789,N#CC1=C2C=CC=CN2[C@](c2ccccc2)(C(F)(F)F)NC1=S,0.43147033
ZINC_8819,CCCc1nn([C@@H]2CCCC[C@H]2O)c(=O)o1,0.43147033
ZINC_22564,CC(C)(C)OC(=O)N1C(=O)N(CC#N)C(C)(C)C1=O,0.43147033
ZINC_49526,O=C1N[C@@]2(Nc3sc4c(c31)CCCC4)C(=O)Nc1ccccc12,0.43147033
ZINC_33202,CCc1ccc([C@@H](C)NC(=O)C[n+]2ccc(C)cc2)cc1,0.43147033
ZINC_6334,Cc1nc2n(n1)[C@@H](c1ccccc1)C[C@H](C)N2,0.43147033
ZINC_7408,CCCCC[C@@H](O)[C@]1(C[NH3+])CCOc2ccccc21,0.43147033
ZINC_27188,C[NH+]1CCN(c2cccc(N)c2)CC1,0.43147033
ZINC_34496,CC(C)[C@H](C)CNC(=O)CC1C[C@H]2CC[C@@H](C1)[NH2+]2,0.43147033
ZINC_48330,CCCN(CC(F)F)C(=O)N[C@@H]1C[C@H]1C,0.43147033
ZINC_40800,Cc1cccc2c(C(=O)[O-])cc(=O)[nH]c12,0.43147033
ZINC_35025,CCC[NH+](C[C@H](N)c1ccc(OC)cc1)C1CC1,0.43147027
ZINC_25586,CC(C)C(=O)Nc1ccc(NC=C(C#N)C#N)cc1,0.43147027
ZINC_38350,O=[N+]([O-])c1cccc(C2=NS(=O)(=O)c3ccccc3[N-]2)c1,0.43147027
ZINC_46616,O=[N+]([O-])c1ccc([C@@H]2Nc3ccc([N+](=O)[O-])cc3[C@@H]3C=CC[C@H]32)cc1,0.43147025
ZINC_48667,CC[NH2+][C@@H](C)CS(=O)(=O)c1cccc(F)c1,0.43147025
ZINC_24099,C[C@H]1[NH2+]CC[C@@H]1C(=O)N1C[C@H](O)C[C@@H]1C(N)=O,0.43147025
ZINC_5372,C=CCC[C@@H]([NH2+][C@@H](C)c1ccc(F)cn1)c1ccccc1,0.43147025
