original_smiles,canonical_smiles,canonical_smiles_no_stereo,inchi_key,inchi_key_no_stereo,stereo_present,chiral_centers_count,parse_ok,parse_error,source_dataset,source_id,source_name
C1=CN(C2=NC=NC(=C2)N3CC(C3)C(=O)NC4=NC=C(Br)S4)N=C1,O=C(Nc1ncc(Br)s1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1ncc(Br)s1)C1CN(c2cc(-n3cccn3)ncn2)C1,ARSPAPMNNOFYNO-UHFFFAOYSA-N,ARSPAPMNNOFYNO-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1466,nan
C1=CN(C2=NC=NC(=C2)N3CC(C3)C(=O)NC4=NC=C(C(F)(F)F)S4)N=C1,O=C(Nc1ncc(C(F)(F)F)s1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1ncc(C(F)(F)F)s1)C1CN(c2cc(-n3cccn3)ncn2)C1,OHXPBNOCQXTJOV-UHFFFAOYSA-N,OHXPBNOCQXTJOV-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1467,nan
C1C=NN(C2C=C(N3CC(C(NC4SC(C#N)=CN=4)=O)C3)N=CN=2)C=1,N#Cc1cnc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)s1,N#Cc1cnc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)s1,CMQLMHMLVWUOKB-UHFFFAOYSA-N,CMQLMHMLVWUOKB-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1468,nan
C1=CN(C2=NC=NC(=C2)N3CC(C3)C(=O)O)N=C1,O=C(O)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(O)C1CN(c2cc(-n3cccn3)ncn2)C1,GGKXTEHMYYBSBX-UHFFFAOYSA-N,GGKXTEHMYYBSBX-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1469,nan
CC1CCCCC1NC(=O)C2CN(C2)C3=CC(=NC=N3)N4C=CC=N4,CC1CCCCC1NC(=O)C1CN(c2cc(-n3cccn3)ncn2)C1,CC1CCCCC1NC(=O)C1CN(c2cc(-n3cccn3)ncn2)C1,LIBMSHTXWKWZLV-UHFFFAOYSA-N,LIBMSHTXWKWZLV-UHFFFAOYSA-N,False,2,True,,mgdb,MG-1470,nan
C1=CN(C2=NC=NC(=C2)N3CC(C3)C(=O)N4CCOCC4)N=C1,O=C(C1CN(c2cc(-n3cccn3)ncn2)C1)N1CCOCC1,O=C(C1CN(c2cc(-n3cccn3)ncn2)C1)N1CCOCC1,BMXKNMCSUQJNEQ-UHFFFAOYSA-N,BMXKNMCSUQJNEQ-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1471,nan
C1=CN(C2=NC=NC(=C2)N3CC(C3)C(=O)NC4=CC=NC=C4)N=C1,O=C(Nc1ccncc1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1ccncc1)C1CN(c2cc(-n3cccn3)ncn2)C1,AGOBQDOPDBWLFK-UHFFFAOYSA-N,AGOBQDOPDBWLFK-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1472,nan
CCN1C2=C(C(=NC=N2)N3CC(C3)C(=O)NC4=NC=CS4)N=N1,CCn1nnc2c(N3CC(C(=O)Nc4nccs4)C3)ncnc21,CCn1nnc2c(N3CC(C(=O)Nc4nccs4)C3)ncnc21,ADLRNEWSYDZNHV-UHFFFAOYSA-N,ADLRNEWSYDZNHV-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1473,nan
CC1=CN=C(NC(=O)C2CN(C2)C3=CC(=NC=N3)N4C=CN=C4)S1,Cc1cnc(NC(=O)C2CN(c3cc(-n4ccnc4)ncn3)C2)s1,Cc1cnc(NC(=O)C2CN(c3cc(-n4ccnc4)ncn3)C2)s1,JOZOWRQYZCYYDW-UHFFFAOYSA-N,JOZOWRQYZCYYDW-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1474,nan
C1=CN(C2=NC=NC(=C2)N3CC(C3)C(=O)NC4=CC=C(C(=C4)Cl)F)N=C1,O=C(Nc1ccc(F)c(Cl)c1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1ccc(F)c(Cl)c1)C1CN(c2cc(-n3cccn3)ncn2)C1,NYDYYNQCHVMACQ-UHFFFAOYSA-N,NYDYYNQCHVMACQ-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1475,nan
C1C=NN(C2C=C(N3CC(C(NC4C=NC=CN=4)=O)C3)N=CN=2)C=1,O=C(Nc1cnccn1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1cnccn1)C1CN(c2cc(-n3cccn3)ncn2)C1,LCBHKOZSVREAKF-UHFFFAOYSA-N,LCBHKOZSVREAKF-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1476,nan
C1=CN(C2=NC=NC(=C2)N3CC(C3)C(=O)NC4CC4)N=C1,O=C(NC1CC1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(NC1CC1)C1CN(c2cc(-n3cccn3)ncn2)C1,IQMSUROUAMMXKC-UHFFFAOYSA-N,IQMSUROUAMMXKC-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1477,nan
C1=CN(C=C1)CCNC(=O)C2CN(C2)C3=CC(=NC=N3)N4C=CC=N4,O=C(NCCn1cccc1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(NCCn1cccc1)C1CN(c2cc(-n3cccn3)ncn2)C1,RDZFQMMMQAIKGG-UHFFFAOYSA-N,RDZFQMMMQAIKGG-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1478,nan
CCN(C1=CC=CC=C1)C(=O)C2CN(C2)C3=CC(=NC=N3)N4C=CC=N4,CCN(C(=O)C1CN(c2cc(-n3cccn3)ncn2)C1)c1ccccc1,CCN(C(=O)C1CN(c2cc(-n3cccn3)ncn2)C1)c1ccccc1,UNRNJAJGTUCJNQ-UHFFFAOYSA-N,UNRNJAJGTUCJNQ-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1479,nan
CC1=NN=C(NC(=O)C2CN(C2)C3=CC(=NC=N3)N4C=CC=N4)S1,Cc1nnc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)s1,Cc1nnc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)s1,PODNCIKWXLZANB-UHFFFAOYSA-N,PODNCIKWXLZANB-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1480,nan
C1=COC(=C1)C2=CSC(=N2)NC(=O)C3CN(C3)C4=CC(=NC=N4)N5C=CC=N5,O=C(Nc1nc(-c2ccco2)cs1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1nc(-c2ccco2)cs1)C1CN(c2cc(-n3cccn3)ncn2)C1,SWCQXZWAPDXGSB-UHFFFAOYSA-N,SWCQXZWAPDXGSB-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1481,nan
CCOC(=O)C1CCC2=C1N=C(NC(=O)C3CN(C3)C4=CC(=NC=N4)N5C=CN=C5)S2,CCOC(=O)C1CCc2sc(NC(=O)C3CN(c4cc(-n5ccnc5)ncn4)C3)nc21,CCOC(=O)C1CCc2sc(NC(=O)C3CN(c4cc(-n5ccnc5)ncn4)C3)nc21,PLVQJNIUFBUTLO-UHFFFAOYSA-N,PLVQJNIUFBUTLO-UHFFFAOYSA-N,False,1,True,,mgdb,MG-1482,nan
C1=CC=C(C(=C1)Br)NC(=O)C2CN(C2)C3=CC(=NC=N3)N4C=CC=N4,O=C(Nc1ccccc1Br)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1ccccc1Br)C1CN(c2cc(-n3cccn3)ncn2)C1,KANTWVOZEPMRJU-UHFFFAOYSA-N,KANTWVOZEPMRJU-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1483,nan
C1C=NN(C2C=C(N3CC(C(NC4NN=CN=4)=O)C3)N=CN=2)C=1,O=C(Nc1nc[nH]n1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1nc[nH]n1)C1CN(c2cc(-n3cccn3)ncn2)C1,MKESEOAHOFNCMY-UHFFFAOYSA-N,MKESEOAHOFNCMY-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1484,nan
CCOC(=O)CC1=CSC(=N1)NC(=O)C2CN(C2)C3=CC(=NC=N3)N4C(=CC(=N4)C)C,CCOC(=O)Cc1csc(NC(=O)C2CN(c3cc(-n4nc(C)cc4C)ncn3)C2)n1,CCOC(=O)Cc1csc(NC(=O)C2CN(c3cc(-n4nc(C)cc4C)ncn3)C2)n1,CIRHAQNIYQBVDB-UHFFFAOYSA-N,CIRHAQNIYQBVDB-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1485,nan
C1=CN(C2=NC=NC(=C2)N3CC(C3)C(=O)NC4=NC=CS4)N=C1,O=C(Nc1nccs1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1nccs1)C1CN(c2cc(-n3cccn3)ncn2)C1,WQZPMXCNYMRHEJ-UHFFFAOYSA-N,WQZPMXCNYMRHEJ-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1486,nan
CC1=NN(C(=C1)C)C2=NC=NC(=C2)N3CC(C3)C(=O)NC4=NC(=C(C)S4)C,Cc1cc(C)n(-c2cc(N3CC(C(=O)Nc4nc(C)c(C)s4)C3)ncn2)n1,Cc1cc(C)n(-c2cc(N3CC(C(=O)Nc4nc(C)c(C)s4)C3)ncn2)n1,ILEPTWSSRWLPSU-UHFFFAOYSA-N,ILEPTWSSRWLPSU-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1487,nan
CC1=NN(C(=C1)C)C2=NC=NC(=C2)N3CC(C3)C(=O)NC4=NC(=CS4)C5=NC=CC=C5,Cc1cc(C)n(-c2cc(N3CC(C(=O)Nc4nc(-c5ccccn5)cs4)C3)ncn2)n1,Cc1cc(C)n(-c2cc(N3CC(C(=O)Nc4nc(-c5ccccn5)cs4)C3)ncn2)n1,VTHFIDNFAIEPDZ-UHFFFAOYSA-N,VTHFIDNFAIEPDZ-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1488,nan
C1=CSC(=N1)NC(=O)C2CN(C2)C3=CC(=NC=N3)N4C=NC=N4,O=C(Nc1nccs1)C1CN(c2cc(-n3cncn3)ncn2)C1,O=C(Nc1nccs1)C1CN(c2cc(-n3cncn3)ncn2)C1,IGNXWCIABAARFT-UHFFFAOYSA-N,IGNXWCIABAARFT-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1489,nan
CCOC(=O)C1=C(C)N=C(NC(=O)C2CN(C2)C3=CC(=NC=N3)C4=CC=CC=C4)S1,CCOC(=O)c1sc(NC(=O)C2CN(c3cc(-c4ccccc4)ncn3)C2)nc1C,CCOC(=O)c1sc(NC(=O)C2CN(c3cc(-c4ccccc4)ncn3)C2)nc1C,CKOKSGBTKCBKJV-UHFFFAOYSA-N,CKOKSGBTKCBKJV-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1490,nan
CCOC(=O)C1=C(C)N=C(NC(=O)C2CN(C2)C3=CC(=NC=N3)N4C=CC=N4)S1,CCOC(=O)c1sc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)nc1C,CCOC(=O)c1sc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)nc1C,YDMNDKZGQVQPPU-UHFFFAOYSA-N,YDMNDKZGQVQPPU-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1491,nan
CC1=NN(C(=C1)C)C2=CC(=NC=N2)N3CCCC(C3)C(=O)NC4=NC=CS4,Cc1cc(C)n(-c2cc(N3CCCC(C(=O)Nc4nccs4)C3)ncn2)n1,Cc1cc(C)n(-c2cc(N3CCCC(C(=O)Nc4nccs4)C3)ncn2)n1,QONIUHUCMMZZLR-UHFFFAOYSA-N,QONIUHUCMMZZLR-UHFFFAOYSA-N,False,1,True,,mgdb,MG-1492,nan
CC1SC(NC(C2CN(C3C=C(N4N=CN=C4)N=CN=3)CCC2)=O)=NC=1,Cc1cnc(NC(=O)C2CCCN(c3cc(-n4cncn4)ncn3)C2)s1,Cc1cnc(NC(=O)C2CCCN(c3cc(-n4cncn4)ncn3)C2)s1,SYYAWPPEVRDMHK-UHFFFAOYSA-N,SYYAWPPEVRDMHK-UHFFFAOYSA-N,False,1,True,,mgdb,MG-1493,nan
CC1=C(C(=O)N(C)C)SC(=N1)NC(=O)C2CN(C2)C3=CC(=NC=N3)C4=CC=CC=C4,Cc1nc(NC(=O)C2CN(c3cc(-c4ccccc4)ncn3)C2)sc1C(=O)N(C)C,Cc1nc(NC(=O)C2CN(c3cc(-c4ccccc4)ncn3)C2)sc1C(=O)N(C)C,KQRLDIGZYYNYIL-UHFFFAOYSA-N,KQRLDIGZYYNYIL-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1494,nan
CC1=CC=CC(=N1)NC(=O)C2CN(C2)C3=CC(=NC=N3)N4C=CC=N4,Cc1cccc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)n1,Cc1cccc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)n1,QKXZTGHQASBEHT-UHFFFAOYSA-N,QKXZTGHQASBEHT-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1495,nan
C1=CC=C(C=C1)C2=NC=NC(=C2)N3CC(C3)C(=O)NC4=NC(=CS4)CC(=O)N,NC(=O)Cc1csc(NC(=O)C2CN(c3cc(-c4ccccc4)ncn3)C2)n1,NC(=O)Cc1csc(NC(=O)C2CN(c3cc(-c4ccccc4)ncn3)C2)n1,VRLBLCJSZGHUFA-UHFFFAOYSA-N,VRLBLCJSZGHUFA-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1496,nan
CC1N=C(NC(C2CN(C3N=CN=C(N4N=CN=C4)C=3)C2)=O)SC=1,Cc1csc(NC(=O)C2CN(c3cc(-n4cncn4)ncn3)C2)n1,Cc1csc(NC(=O)C2CN(c3cc(-n4cncn4)ncn3)C2)n1,IBVRGPLLJCQHBK-UHFFFAOYSA-N,IBVRGPLLJCQHBK-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1497,nan
CC1=C(N=CN=C1)N2CCN(CC2)C(=O)C3CN(C3)C4=CC(=NC=N4)N5C=CC=N5,Cc1cncnc1N1CCN(C(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)CC1,Cc1cncnc1N1CCN(C(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)CC1,NPTWQGVBJUQQCY-UHFFFAOYSA-N,NPTWQGVBJUQQCY-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1498,nan
C1=CN=C(N=C1)N2CCN(CC2)C(=O)C3CN(C3)C4=CC(=NC=N4)N5C=CC=N5,O=C(C1CN(c2cc(-n3cccn3)ncn2)C1)N1CCN(c2ncccn2)CC1,O=C(C1CN(c2cc(-n3cccn3)ncn2)C1)N1CCN(c2ncccn2)CC1,CKHPTKANQVULFQ-UHFFFAOYSA-N,CKHPTKANQVULFQ-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1499,nan
CC1=CSC(=N1)NC(=O)C2CCCC3=C2N=C(NC(=O)C4=CC=CC=C4)S3,Cc1csc(NC(=O)C2CCCc3sc(NC(=O)c4ccccc4)nc32)n1,Cc1csc(NC(=O)C2CCCc3sc(NC(=O)c4ccccc4)nc32)n1,MPPOAAAYGFLFFQ-UHFFFAOYSA-N,MPPOAAAYGFLFFQ-UHFFFAOYSA-N,False,1,True,,mgdb,MG-1500,nan
CCOC(=O)C1=CSC(=N1)NC(=O)C2CCCN(C2)C3=CC(=NC=N3)N4C=CC=N4,CCOC(=O)c1csc(NC(=O)C2CCCN(c3cc(-n4cccn4)ncn3)C2)n1,CCOC(=O)c1csc(NC(=O)C2CCCN(c3cc(-n4cccn4)ncn3)C2)n1,DJMJEIUXEZFKMN-UHFFFAOYSA-N,DJMJEIUXEZFKMN-UHFFFAOYSA-N,False,1,True,,mgdb,MG-1501,nan
C1=CC=C(C=C1)C2=NC=NC(=C2)N3CC(C3)C(=O)NC4=NC=CS4,O=C(Nc1nccs1)C1CN(c2cc(-c3ccccc3)ncn2)C1,O=C(Nc1nccs1)C1CN(c2cc(-c3ccccc3)ncn2)C1,UKXSFOHOZTXBOQ-UHFFFAOYSA-N,UKXSFOHOZTXBOQ-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1502,nan
CCOC(=O)C1CCC2=C1N=C(NC(=O)C3CN(C3)C4=CC(=NC=N4)N5C=NC=N5)S2,CCOC(=O)C1CCc2sc(NC(=O)C3CN(c4cc(-n5cncn5)ncn4)C3)nc21,CCOC(=O)C1CCc2sc(NC(=O)C3CN(c4cc(-n5cncn5)ncn4)C3)nc21,AVDLYTVVKUMHRY-UHFFFAOYSA-N,AVDLYTVVKUMHRY-UHFFFAOYSA-N,False,1,True,,mgdb,MG-1503,nan
C1=C(C=C2C(=C1)N=CS2)NC(=O)C3CN(C3)C4=NC=NC(=C4)N5C=CN=C5,O=C(Nc1ccc2ncsc2c1)C1CN(c2cc(-n3ccnc3)ncn2)C1,O=C(Nc1ccc2ncsc2c1)C1CN(c2cc(-n3ccnc3)ncn2)C1,HNHASWOQZGYXQJ-UHFFFAOYSA-N,HNHASWOQZGYXQJ-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1504,nan
CC1=CN=C(NC(=O)C2CCCN(C2)C3=NC=NC(=C3)N4C=CN=C4)S1,Cc1cnc(NC(=O)C2CCCN(c3cc(-n4ccnc4)ncn3)C2)s1,Cc1cnc(NC(=O)C2CCCN(c3cc(-n4ccnc4)ncn3)C2)s1,XCZRQLIJQJWPBE-UHFFFAOYSA-N,XCZRQLIJQJWPBE-UHFFFAOYSA-N,False,1,True,,mgdb,MG-1505,nan
COC1=CC=CC2=C1N=C(NC(=O)C3CN(C3)C4=NC=NC(=C4)N5C=CN=C5)S2,COc1cccc2sc(NC(=O)C3CN(c4cc(-n5ccnc5)ncn4)C3)nc12,COc1cccc2sc(NC(=O)C3CN(c4cc(-n5ccnc5)ncn4)C3)nc12,WTJRACREQZOTNC-UHFFFAOYSA-N,WTJRACREQZOTNC-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1506,nan
C1=CC(=NC=C1)C2=CSC(=N2)NC(=O)C3CN(C3)C4=NC=NC(=C4)N5C=CN=C5,O=C(Nc1nc(-c2ccccn2)cs1)C1CN(c2cc(-n3ccnc3)ncn2)C1,O=C(Nc1nc(-c2ccccn2)cs1)C1CN(c2cc(-n3ccnc3)ncn2)C1,NUCRBLNDDLLMEG-UHFFFAOYSA-N,NUCRBLNDDLLMEG-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1507,nan
CC1=CN=C(NC(=O)C2CN(C2)C3=NC=NC(=C3)N4C=CN=C4)S1,Cc1cnc(NC(=O)C2CN(c3cc(-n4ccnc4)ncn3)C2)s1,Cc1cnc(NC(=O)C2CN(c3cc(-n4ccnc4)ncn3)C2)s1,JOZOWRQYZCYYDW-UHFFFAOYSA-N,JOZOWRQYZCYYDW-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1508,nan
CC1(CC(=O)C2SC(NC(C3CN(C4C=C(N5N=CC=C5)N=CN=4)C3)=O)=NC=2C1)C,CC1(C)CC(=O)c2sc(NC(=O)C3CN(c4cc(-n5cccn5)ncn4)C3)nc2C1,CC1(C)CC(=O)c2sc(NC(=O)C3CN(c4cc(-n5cccn5)ncn4)C3)nc2C1,PEQCJRBCWLHRSC-UHFFFAOYSA-N,PEQCJRBCWLHRSC-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1509,nan
CC1=CN=C(NC(=O)C2CCCN(C2)C3=NC=NC(=C3)N4C=CC=N4)S1,Cc1cnc(NC(=O)C2CCCN(c3cc(-n4cccn4)ncn3)C2)s1,Cc1cnc(NC(=O)C2CCCN(c3cc(-n4cccn4)ncn3)C2)s1,SKRGANARMDTLIH-UHFFFAOYSA-N,SKRGANARMDTLIH-UHFFFAOYSA-N,False,1,True,,mgdb,MG-1510,nan
CC1=CN=C(NC(=O)[C@H]2CCCN2C3=NC=NC(=C3)N4C=CC=N4)S1,Cc1cnc(NC(=O)C2CCCN2c2cc(-n3cccn3)ncn2)s1,Cc1cnc(NC(=O)C2CCCN2c2cc(-n3cccn3)ncn2)s1,IRTZRSJCEFAXHG-UHFFFAOYSA-N,IRTZRSJCEFAXHG-UHFFFAOYSA-N,False,1,True,,mgdb,MG-1511,nan
CC1=CN=C(NC(=O)[C@@H]2CCCN2C3=NC=NC(=C3)N4C=CC=N4)S1,Cc1cnc(NC(=O)C2CCCN2c2cc(-n3cccn3)ncn2)s1,Cc1cnc(NC(=O)C2CCCN2c2cc(-n3cccn3)ncn2)s1,IRTZRSJCEFAXHG-UHFFFAOYSA-N,IRTZRSJCEFAXHG-UHFFFAOYSA-N,False,1,True,,mgdb,MG-1512,nan
CC1SC(NC([C@@H]2N(C3C=C(N4N=CC=C4)N=CN=3)CCC2)=O)=NC=1,Cc1cnc(NC(=O)C2CCCN2c2cc(-n3cccn3)ncn2)s1,Cc1cnc(NC(=O)C2CCCN2c2cc(-n3cccn3)ncn2)s1,IRTZRSJCEFAXHG-UHFFFAOYSA-N,IRTZRSJCEFAXHG-UHFFFAOYSA-N,False,1,True,,mgdb,MG-1513,nan
C1=CN(C2=CC(=NC=N2)N3CC(C3)C(=O)NC4=CN=CC=N4)N=C1,O=C(Nc1cnccn1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1cnccn1)C1CN(c2cc(-n3cccn3)ncn2)C1,LCBHKOZSVREAKF-UHFFFAOYSA-N,LCBHKOZSVREAKF-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1514,nan
C1=CN=CC(=C1)NC(=O)C2CN(C2)C3=NC=NC(=C3)N4C=CC=N4,O=C(Nc1cccnc1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1cccnc1)C1CN(c2cc(-n3cccn3)ncn2)C1,TXYQVSOQOBBXPK-UHFFFAOYSA-N,TXYQVSOQOBBXPK-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1515,nan
CC1=CN=C(NCC2CN(C2)C3=NC=NC(=C3)N4C=CC=N4)S1,Cc1cnc(NCC2CN(c3cc(-n4cccn4)ncn3)C2)s1,Cc1cnc(NCC2CN(c3cc(-n4cccn4)ncn3)C2)s1,HKEFKTBVVXWGCQ-UHFFFAOYSA-N,HKEFKTBVVXWGCQ-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1516,nan
CC1=CC(=NN1C(=O)C2CN(C2)C3=NC=NC(=C3)N4C=CC=N4)N,Cc1cc(N)nn1C(=O)C1CN(c2cc(-n3cccn3)ncn2)C1,Cc1cc(N)nn1C(=O)C1CN(c2cc(-n3cccn3)ncn2)C1,MXNJRAWOQSLRPW-UHFFFAOYSA-N,MXNJRAWOQSLRPW-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1517,nan
CC1=NC=C(NC(=O)C2CN(C2)C3=NC=NC(=C3)N4C=CC=N4)S1,Cc1ncc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)s1,Cc1ncc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)s1,CRQWSYCHBGJGHH-UHFFFAOYSA-N,CRQWSYCHBGJGHH-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1518,nan
CC1=NC(=CN=C1)NC(=O)C2CN(C2)C3=CC(=NC=N3)N4C=CC=N4,Cc1cncc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)n1,Cc1cncc(NC(=O)C2CN(c3cc(-n4cccn4)ncn3)C2)n1,JXDFGOOUDAQYJJ-UHFFFAOYSA-N,JXDFGOOUDAQYJJ-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1519,nan
C1=CN(C2=NC=NC(=C2)N3CC(C3)C(=O)NC4=NC(=O)CS4)N=C1,O=C(Nc1nc(O)cs1)C1CN(c2cc(-n3cccn3)ncn2)C1,O=C(Nc1nc(O)cs1)C1CN(c2cc(-n3cccn3)ncn2)C1,PZVAREDWCCNZHB-UHFFFAOYSA-N,PZVAREDWCCNZHB-UHFFFAOYSA-N,False,0,True,,mgdb,MG-1520,nan
C1=CC2=C(CN(C3CCC(=O)NC3=O)C2=O)C(=C1)OCC4=CC=C(C=C4)SC5CCN(CC5)C6=CC=C(C=C6F)C#N,N#Cc1ccc(N2CCC(Sc3ccc(COc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)cc3)CC2)c(F)c1,N#Cc1ccc(N2CCC(Sc3ccc(COc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)cc3)CC2)c(F)c1,RBIPORREGDEYMY-UHFFFAOYSA-N,RBIPORREGDEYMY-UHFFFAOYSA-N,False,1,True,,mgdb,MG-1521,1
C1=CC2=C(C(=C1)OCC3=CC=C(C=C3)SC4CCN(CC4)C5=CC=C(C=C5F)C#N)C(=O)N(C6CCC(=O)NC6=O)C2=O,N#Cc1ccc(N2CCC(Sc3ccc(COc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)cc3)CC2)c(F)c1,N#Cc1ccc(N2CCC(Sc3ccc(COc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)cc3)CC2)c(F)c1,JRCNIVNAGARRSZ-UHFFFAOYSA-N,JRCNIVNAGARRSZ-UHFFFAOYSA-N,False,1,True,,mgdb,MG-1522,2
C1=CC2=C(C(=C1)OCC3=CC=C(C=C3)SC4CCN(CC4)C5=CC=C(C=C5F)C#N)C(=O)N([C@@H]6CCC(=O)NC6=O)C2=O,N#Cc1ccc(N2CCC(Sc3ccc(COc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)cc3)CC2)c(F)c1,N#Cc1ccc(N2CCC(Sc3ccc(COc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)cc3)CC2)c(F)c1,JRCNIVNAGARRSZ-UHFFFAOYSA-N,JRCNIVNAGARRSZ-UHFFFAOYSA-N,False,1,True,,mgdb,MG-1523,2-1
C1=CC2=C(C(=C1)OCC3=CC=C(C=C3)SC4CCN(CC4)C5=CC=C(C=C5F)C#N)C(=O)N([C@H]6CCC(=O)NC6=O)C2=O,N#Cc1ccc(N2CCC(Sc3ccc(COc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)cc3)CC2)c(F)c1,N#Cc1ccc(N2CCC(Sc3ccc(COc4cccc5c4C(=O)N(C4CCC(=O)NC4=O)C5=O)cc3)CC2)c(F)c1,JRCNIVNAGARRSZ-UHFFFAOYSA-N,JRCNIVNAGARRSZ-UHFFFAOYSA-N,False,1,True,,mgdb,MG-1524,2-2
C1=CC2=C(CN([C@H]3CCC(=O)NC3=O)C2=O)C(=C1)OCC4=CC=C(C=C4)SC5CCN(CC5)C6=CC=C(C=C6F)C#N,N#Cc1ccc(N2CCC(Sc3ccc(COc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)cc3)CC2)c(F)c1,N#Cc1ccc(N2CCC(Sc3ccc(COc4cccc5c4CN(C4CCC(=O)NC4=O)C5=O)cc3)CC2)c(F)c1,RBIPORREGDEYMY-UHFFFAOYSA-N,RBIPORREGDEYMY-UHFFFAOYSA-N,False,1,True,,mgdb,MG-1525,3
